,Strong1,Strong2,Strong_alone,Weak,Weakest,Domain,Subdomain,median_alpha,n,median_ntail,median_meandeg
/Volumes/Durodon/gmls/Social/Animal/n2/Dolphin_social_network_1994-2001_Dolphins_Social_Animal_n2.gml,False,False,False,False,True,Social,Animal,5.0000000000000044,62,20.0,5.129032258064516
/Volumes/Durodon/gmls/Social/Collaboration/n4/Scientific_collaborations_in_network_science_2006_Social_Collaboration_n4.gml,False,False,False,False,False,Social,Collaboration,3.8200000000000016,16044,449.0,12.812747768641508
/Volumes/Durodon/gmls/Social/Fiction/n2/Alice_and_Roland_coappearances_Temporal_Alice_Network_Social_Fiction_n2.gml,False,False,False,False,True,Social,Fiction,2.680000000000001,32,14.0,4.5625
/Volumes/Durodon/gmls/Social/Fiction/n2/Les_Miserables_coappearances_Les_Miserables_Social_Fiction_n2.gml,False,False,False,False,False,Social,Fiction,1.5200000000000005,77,77.0,6.5974025974025974
/Volumes/Durodon/gmls/Social/Fiction/n3/Alice_and_Roland_coappearances_Temporal_Roland_Network_Social_Fiction_n3.gml,False,False,False,False,True,Social,Fiction,2.4400000000000013,109,40.0,3.5188202006344849
/Volumes/Durodon/gmls/Social/Offline/n2/9-11_terrorist_network_hijacker_associations_Social_Offline_n2.gml,False,False,False,False,True,Social,Offline,4.110000000000003,62,13.0,4.903225806451613
/Volumes/Durodon/gmls/Social/Offline/n2/Family_planning_in_Korea1_Social_Offline_n2.gml,False,False,False,False,True,Social,Offline,3.0700000000000021,35,17.0,4.0320346320346321
/Volumes/Durodon/gmls/Social/Offline/n2/Family_planning_in_Korea2_Social_Offline_n2.gml,False,False,False,False,True,Social,Offline,4.0700000000000021,35,12.0,4.7999999999999998
/Volumes/Durodon/gmls/Social/Offline/n2/Zachary_Karate_Club_Zachary_karate_club_77_Social_Offline_n2.gml,False,False,False,False,True,Social,Offline,2.8000000000000016,34,16.0,4.4705882352941178
/Volumes/Durodon/gmls/Social/Offline/n2/Zachary_Karate_Club_Zachary_karate_club_78_Social_Offline_n2.gml,False,False,False,False,True,Social,Offline,2.160000000000001,34,33.0,4.5882352941176467
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_American75_Social_Online_n4.gml,False,False,False,True,True,Social,Online,4.8500000000000032,6386,458.0,68.252849615598478
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Brown11_Social_Online_n4.gml,False,False,False,True,True,Social,Online,4.8500000000000032,8600,467.0,89.496742073359002
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Carnegie49_Social_Online_n4.gml,False,False,False,True,True,Social,Online,4.9800000000000031,6637,267.0,75.415103099140055
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Dartmouth6_Social_Online_n4.gml,False,False,False,True,True,Social,Online,5.3700000000000037,7694,255.0,79.128453803469213
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Georgetown15_Social_Online_n4.gml,False,False,False,True,True,Social,Online,4.900000000000003,9414,543.0,90.549792737230874
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_MIT8_Social_Online_n4.gml,False,False,False,True,True,Social,Online,5.1700000000000044,6440,242.0,78.256709956709955
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Maine59_Social_Online_n4.gml,False,False,False,True,True,Social,Online,5.2600000000000033,9069,496.0,53.655235825454625
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Mich67_Social_Online_n4.gml,False,False,False,True,True,Social,Online,5.030000000000002,3748,114.0,43.721880543677585
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Tufts18_Social_Online_n4.gml,False,False,False,True,True,Social,Online,5.4500000000000037,6682,251.0,74.801598858596464
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Tulane29_Social_Online_n4.gml,False,False,False,True,True,Social,Online,6.5000000000000044,7752,100.0,73.306265949872397
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_UC64_Social_Online_n4.gml,False,False,False,False,False,Social,Online,4.8900000000000032,6833,315.0,45.540256933130721
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_UCSC68_Social_Online_n4.gml,False,False,False,False,False,Social,Online,5.110000000000003,8991,590.0,49.990227744914606
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_UChicago30_Social_Online_n4.gml,False,False,False,True,True,Social,Online,4.7900000000000036,6591,457.0,63.289709741921982
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_USFCA72_Social_Online_n4.gml,False,False,False,False,False,Social,Online,4.1300000000000026,2682,376.0,48.747269443216481
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Vermont70_Social_Online_n4.gml,False,False,False,False,False,Social,Online,4.7200000000000033,7324,472.0,52.224635667763792
/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Villanova62_Social_Online_n4.gml,False,False,False,False,False,Social,Online,5.0700000000000038,7772,484.0,81.145069274450805
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Auburn71_Social_Online_n5.gml,False,False,False,True,True,Social,Online,4.860000000000003,,1049.0,105.58521248915872
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_BC17_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.490000000000002,,779.0,84.663643218650108
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_BU10_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.5900000000000034,,376.0,64.77863815051461
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Baylor93_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.3500000000000032,,1572.0,106.2129546813905
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Berkeley13_Social_Online_n5.gml,False,False,False,True,True,Social,Online,4.3200000000000021,,1268.0,74.388118362181729
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Bingham82_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.9000000000000039,,427.0,72.560461486838122
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Cal65_Social_Online_n5.gml,False,False,False,True,True,Social,Online,6.5000000000000044,,196.0,62.491242496511724
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Columbia2_Social_Online_n5.gml,False,False,False,True,True,Social,Online,4.2900000000000027,,723.0,75.705784701685204
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Cornell5_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.1000000000000032,,777.0,84.843845692663479
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_FSU53_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.1900000000000031,,1006.0,74.623243091208764
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_GWU54_Social_Online_n5.gml,False,False,False,True,True,Social,Online,4.7600000000000033,,543.0,77.106401521263578
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Harvard1_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.8400000000000034,,1091.0,109.17614602192
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Indiana69_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.2800000000000038,,1226.0,87.813250527902582
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_JMU79_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.1700000000000044,,439.0,69.021179815209663
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_MSU24_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.110000000000003,,771.0,69.12818534154809
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_MU78_Social_Online_n5.gml,False,False,False,False,False,Social,Online,5.5900000000000034,,801.0,84.176803225363429
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Maryland58_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.4300000000000033,,576.0,71.448224507972355
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Michigan23_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.5600000000000032,,1807.0,78.104196343516975
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_NYU9_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.150000000000003,,1883.0,66.111973564785018
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Northeastern19_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.3900000000000032,,1451.0,55.052481935279879
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Northwestern25_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.8500000000000032,,1057.0,92.556571888939374
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Notre_Dame57_Social_Online_n5.gml,False,False,False,True,True,Social,Online,4.8300000000000036,,775.0,89.094393124124935
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Oklahoma97_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.7700000000000031,,1039.0,102.4567103561763
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Penn94_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.1600000000000028,,3417.0,65.578267563071449
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Rutgers89_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.3300000000000036,,821.0,63.856030442001995
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Stanford3_Social_Online_n5.gml,False,False,False,False,False,Social,Online,5.0400000000000036,,759.0,97.956784909037964
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Syracuse56_Social_Online_n5.gml,False,False,False,False,False,Social,Online,5.6700000000000044,,705.0,79.72426948262904
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Temple83_Social_Online_n5.gml,False,False,False,True,True,Social,Online,4.3500000000000032,,587.0,52.78686316153302
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Tennessee95_Social_Online_n5.gml,False,False,False,True,True,Social,Online,4.7900000000000036,,698.0,90.783190322076081
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Texas80_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.610000000000003,,2176.0,77.317483682548925
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Texas84_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.7200000000000033,,1146.0,87.476621408691742
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UC33_Social_Online_n5.gml,False,False,False,True,True,Social,Online,4.7900000000000036,16808,524.0,62.145206959271093
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UC61_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.3300000000000036,,350.0,64.357988157469805
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UCF52_Social_Online_n5.gml,False,False,False,True,True,Social,Online,6.5000000000000044,,231.0,57.435802323738798
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UCLA26_Social_Online_n5.gml,False,False,False,True,True,Social,Online,5.4500000000000037,,752.0,73.080018178953679
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UCSB37_Social_Online_n5.gml,False,False,False,False,False,Social,Online,5.480000000000004,,411.0,64.614722311577026
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UCSD34_Social_Online_n5.gml,False,False,False,False,False,Social,Online,5.0100000000000033,,557.0,59.325133216683035
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UF21_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.6800000000000033,,1679.0,83.472793363514313
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UGA50_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.3900000000000032,,2433.0,96.295108731390258
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UIllinois20_Social_Online_n5.gml,False,False,False,False,False,Social,Online,5.3700000000000037,,1121.0,82.100160022550625
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UMass92_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.5400000000000027,,1537.0,62.920902715976005
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UNC28_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.4500000000000028,,1150.0,84.446795435809378
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UPenn7_Social_Online_n5.gml,False,False,False,False,False,Social,Online,5.2600000000000033,,953.0,92.134424693022098
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_USC35_Social_Online_n5.gml,False,False,False,False,False,Social,Online,5.2800000000000038,,977.0,91.944961636082127
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_USF51_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.9400000000000031,,365.0,48.042408611237114
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_UVA16_Social_Online_n5.gml,False,False,False,False,False,Social,Online,5.0700000000000038,,886.0,91.850202249960731
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Virginia63_Social_Online_n5.gml,False,False,False,False,False,Social,Online,4.5400000000000027,,748.0,65.48883909673998
/Volumes/Durodon/gmls/Social/Online/n5/Facebook100_Wisconsin87_Social_Online_n5.gml,False,False,False,True,True,Social,Online,4.740000000000002,,1267.0,70.140250776242567
/Volumes/Durodon/gmls/Social/Political/nn/US_Congress_roll-call_votes_1789-2009_Rollcall_US_House_Union_Social_Political_nn.gml,False,False,False,False,False,Social,Political,2.370000000000001,453,110.0,4.4761904761904763
/Volumes/Durodon/gmls/Social/Political/nn/US_Congress_roll-call_votes_1789-2009_Rollcall_US_Senate_Union_Social_Political_nn.gml,False,False,False,False,True,Social,Political,2.7000000000000015,100,20.0,3.6410526315789475
/Volumes/Durodon/gmls/Social/Relationships/n2/Padgett_Florentine_families_network_Florentine_families_network_Social_Relationships_n2.gml,False,False,False,False,True,Social,Relationships,5.6200000000000037,16,8.0,3.6000000000000001
/Volumes/Durodon/gmls/Social/Sports/n3/NCAA_college_football_2000_American_College_Football_Social_Sports_n3.gml,False,False,False,False,False,Social,Sports,6.5000000000000044,115,106.0,10.660869565217391
/Volumes/Durodon/gmls/Technological/Communication/n4/CAIDA_AS_graphs_2004-2007_as-caida20070917_Technological_Communication_n4.gml,False,False,False,False,False,Technological,Communication,2.2000000000000006,8020,1275.0,4.5394014962593516
/Volumes/Durodon/gmls/Technological/Communication/n4/Email_network_Uni_R-V_Spain_2003_Email_network_Uni_R-V_Spain_Technological_Communication_n4.gml,False,False,False,False,True,Technological,Communication,6.5000000000000044,1133,32.0,9.6222418358340693
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20040105_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.120000000000001,,833.0,4.0433102263664802
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20040202_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1300000000000008,,1049.0,4.0468077366155342
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20040301_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1300000000000008,,1056.0,4.0036025217652353
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20040405_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1700000000000008,,1410.0,4.0695744933033069
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20040503_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.120000000000001,,914.0,4.0807692307692305
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20040607_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,916.0,4.1080550098231825
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20040705_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,931.0,4.0926380718487634
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20040802_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1346.0,4.0860945907674884
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20040906_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1162.0,4.1653966831017479
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041004_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1181.0,4.1433149171270722
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041101_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,973.0,4.1097494255388991
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20041206_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1200.0,4.1365331603697095
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20050103_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,997.0,4.108964781216649
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20050207_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1218.0,4.017873195494686
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20050307_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,994.0,4.0400209533787326
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20050404_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,358.0,4.0411065552499092
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20050502_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,813.0,4.0904099748576117
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20050606_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1700000000000008,,370.0,4.0768762677484789
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20050704_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,369.0,4.079915348180994
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20050801_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.120000000000001,,359.0,4.0399261366472023
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20050905_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,412.0,4.0248721981911126
