,Domain,Subdomain,num_edges,Graph_order,Weighted,Directed,Bipartite,Multigraph,Multiplex,Component,fp_gml,n,alpha,xmin,ntail,Lpl,ppl,dexp,dln,dstrexp,dplwc
Route_Views_AS_graphs_1997-1998_as19980516_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6656.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980516_Technological_Communication_n4.gml,3670,2.17,5.0,378.0,-1212.41030586,0.823,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980517_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6654.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980517_Technological_Communication_n4.gml,3665,2.18,5.0,380.0,-1216.35510145,0.912,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980518_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6666.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980518_Technological_Communication_n4.gml,3670,2.19,6.0,305.0,-1027.88458684,0.894,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980519_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6651.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980519_Technological_Communication_n4.gml,3662,2.16,5.0,375.0,-1207.63993841,0.898,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980520_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,5233.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980520_Technological_Communication_n4.gml,2883,2.28,10.0,143.0,-541.419527161,0.802,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980521_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6690.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980521_Technological_Communication_n4.gml,3677,2.17,5.0,380.0,-1218.65611946,0.947,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980523_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6680.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980523_Technological_Communication_n4.gml,3677,2.18,5.0,381.0,-1219.55412901,0.883,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980525_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6673.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980525_Technological_Communication_n4.gml,3675,2.19,5.0,384.0,-1222.09251716,0.932,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980526_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6698.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980526_Technological_Communication_n4.gml,3682,2.22,4.0,534.0,-1545.24230339,0.964,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980527_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6719.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980527_Technological_Communication_n4.gml,3693,2.19,5.0,389.0,-1238.76880143,0.964,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980528_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6733.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980528_Technological_Communication_n4.gml,3692,2.18,5.0,385.0,-1232.60572288,0.895,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980529_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6718.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980529_Technological_Communication_n4.gml,3701,2.18,5.0,387.0,-1235.0773184,0.817,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980530_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6736.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980530_Technological_Communication_n4.gml,3703,2.19,5.0,388.0,-1234.61171243,0.81,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980531_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6725.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980531_Technological_Communication_n4.gml,3701,2.18,5.0,387.0,-1234.15116935,0.679,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980601_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6727.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980601_Technological_Communication_n4.gml,3699,2.18,5.0,386.0,-1232.49109038,0.848,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980602_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6732.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980602_Technological_Communication_n4.gml,3706,2.19,5.0,389.0,-1236.04206115,0.847,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980603_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6757.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980603_Technological_Communication_n4.gml,3720,2.19,5.0,390.0,-1240.06634412,0.887,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980604_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6713.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980604_Technological_Communication_n4.gml,3710,2.2,5.0,391.0,-1236.88168585,0.882,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980605_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6766.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980605_Technological_Communication_n4.gml,3722,2.22,4.0,542.0,-1568.26179285,0.793,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980606_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6750.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980606_Technological_Communication_n4.gml,3706,2.18,5.0,390.0,-1244.0804327,0.604,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980607_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6748.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980607_Technological_Communication_n4.gml,3713,2.22,4.0,540.0,-1563.61766973,0.777,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980608_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6732.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980608_Technological_Communication_n4.gml,3713,2.23,4.0,544.0,-1562.87211439,0.309,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980609_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6722.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980609_Technological_Communication_n4.gml,3717,2.19,5.0,387.0,-1232.14494619,0.795,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980610_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6743.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980610_Technological_Communication_n4.gml,3717,2.19,5.0,390.0,-1239.63718248,0.768,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980611_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6760.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980611_Technological_Communication_n4.gml,3720,2.18,5.0,389.0,-1242.22076175,0.841,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980612_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6782.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980612_Technological_Communication_n4.gml,3732,2.19,5.0,392.0,-1247.7521068,0.676,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980613_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6692.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980613_Technological_Communication_n4.gml,3727,2.24,8.0,217.0,-781.831068533,0.658,1.0,2.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980614_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6775.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980614_Technological_Communication_n4.gml,3727,2.23,4.0,548.0,-1573.3764542,0.776,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980615_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6803.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980615_Technological_Communication_n4.gml,3736,2.19,5.0,393.0,-1248.64882114,0.774,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980616_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6821.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980616_Technological_Communication_n4.gml,3741,2.18,5.0,393.0,-1253.31477513,0.71,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980617_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6834.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980617_Technological_Communication_n4.gml,3752,2.19,5.0,396.0,-1257.71741648,0.782,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980618_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6846.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980618_Technological_Communication_n4.gml,3758,2.19,5.0,395.0,-1257.5457741,0.775,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980619_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6835.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980619_Technological_Communication_n4.gml,3755,2.19,5.0,394.0,-1253.15821854,0.897,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980620_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6845.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980620_Technological_Communication_n4.gml,3757,2.19,5.0,397.0,-1259.49884285,0.944,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980621_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6834.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980621_Technological_Communication_n4.gml,3755,2.19,5.0,396.0,-1256.53827529,0.88,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980622_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6836.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980622_Technological_Communication_n4.gml,3761,2.2,5.0,398.0,-1259.48361015,0.925,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980623_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6845.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980623_Technological_Communication_n4.gml,3759,2.19,5.0,395.0,-1257.68384919,0.894,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980624_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6844.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980624_Technological_Communication_n4.gml,3761,2.19,5.0,397.0,-1259.53630806,0.859,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980625_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6747.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980625_Technological_Communication_n4.gml,3754,2.21,5.0,392.0,-1235.61287666,0.922,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980626_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6886.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980626_Technological_Communication_n4.gml,3777,2.19,5.0,397.0,-1264.57011832,0.823,2.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980627_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6879.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980627_Technological_Communication_n4.gml,3774,2.2,5.0,399.0,-1262.61328813,0.873,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980630_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6904.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980630_Technological_Communication_n4.gml,3782,2.19,5.0,399.0,-1269.06905309,0.603,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980701_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6913.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980701_Technological_Communication_n4.gml,3792,2.19,5.0,396.0,-1261.37827027,0.891,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980702_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6898.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980702_Technological_Communication_n4.gml,3790,2.18,5.0,396.0,-1262.57184452,0.923,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980703_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6936.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980703_Technological_Communication_n4.gml,3797,2.18,5.0,397.0,-1267.82161122,0.496,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980705_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6934.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980705_Technological_Communication_n4.gml,3796,2.19,5.0,402.0,-1275.60894806,0.792,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980706_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6954.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980706_Technological_Communication_n4.gml,3805,2.19,5.0,400.0,-1273.82770128,0.929,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980708_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6949.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980708_Technological_Communication_n4.gml,3814,2.22,4.0,553.0,-1600.95870197,0.963,1.0,2.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980709_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6937.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980709_Technological_Communication_n4.gml,3816,2.22,4.0,552.0,-1598.05218788,0.947,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980710_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6920.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980710_Technological_Communication_n4.gml,3811,2.21,4.0,547.0,-1587.55503058,0.399,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980711_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6931.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980711_Technological_Communication_n4.gml,3815,2.22,4.0,554.0,-1597.87981138,0.677,1.0,0.0,1.0,0.0
