,Domain,Subdomain,num_edges,Graph_order,Weighted,Directed,Bipartite,Multigraph,Multiplex,Component,fp_gml,n,alpha,xmin,ntail,Lpl,ppl,dexp,dln,dstrexp,dplwc
Route_Views_AS_graphs_1999-2000_as19991230_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,4347,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19991230_Technological_Communication_n4.gml,2132,2.1700000000000008,4.0,383.0,-1136.5319615244746,0.252,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19971207_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,5587,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19971207_Technological_Communication_n4.gml,3144,2.180000000000001,5.0,328.0,-1048.2198159618829,0.23899999999999999,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980427_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6550,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980427_Technological_Communication_n4.gml,3620,2.180000000000001,5.0,375.0,-1199.1576092355995,0.621,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980321_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6176,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980321_Technological_Communication_n4.gml,3470,2.2000000000000006,4.0,485.0,-1415.9641999075225,0.14099999999999999,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19981001_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,7735,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19981001_Technological_Communication_n4.gml,4169,2.140000000000001,6.0,339.0,-1171.1767667016047,0.745,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980502_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6583,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980502_Technological_Communication_n4.gml,3618,2.1900000000000013,5.0,383.0,-1218.2154015555625,0.60699999999999998,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990427_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,9498,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990427_Technological_Communication_n4.gml,4973,2.2100000000000009,12.0,190.0,-775.49521638680892,0.34499999999999997,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980331_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6282,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980331_Technological_Communication_n4.gml,3505,2.2000000000000006,4.0,496.0,-1448.4846407839611,0.495,1.0,0.0,1.0,0.0
Facebook100_Tufts18_Social_Online_n4.gmldistribution.txt,Social,Online,249728,4,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Tufts18_Social_Online_n4.gml,6682,5.4500000000000037,221.0,251.0,-1285.1610623974975,0.50800000000000001,0.0,0.0,0.0,0.0
Facebook100_Tufts18_Social_Online_n4.gml_largestcompdistribution.txt,Social,Online,249722,4,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Social/Online/n4/Facebook100_Tufts18_Social_Online_n4.gml,6672,5.4500000000000037,221.0,251.0,-1285.1610623974975,0.504,0.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19991018_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,11486,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19991018_Technological_Communication_n4.gml,5939,2.0900000000000007,6.0,463.0,-1642.088175144595,0.34200000000000003,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980803_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,7033,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980803_Technological_Communication_n4.gml,3877,2.2100000000000009,4.0,557.0,-1621.5058615054536,0.995,1.0,0.0,1.0,0.0
Water_Distribution_Network_Wolf-Cordera_Ranch_Technological_Water_Distribution_n4.gml_multigraphsimplifieddistribution.txt,Technological,Water_Distribution,1992,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Water_Distribution/n4/Water_Distribution_Network_Wolf-Cordera_Ranch_Technological_Water_Distribution_n4.gml,1786,6.5000000000000044,3.0,978.0,-394.90544503129428,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I+4R_U_N_21d_4_Biological_Tissue_n4.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,828,4,0,0,0,simplified,sub_pathscore,entire,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_21d_4_Biological_Tissue_n4.gml,641,1.7800000000000007,1.0,641.0,-1354.896969533163,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I+4R_U_N_21d_4_Biological_Tissue_n4.gml_multiplexpathscore_multigraphsimplified_largestcompdistribution.txt,Biological,Tissue,827,4,0,0,0,simplified,sub_pathscore,largest,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_21d_4_Biological_Tissue_n4.gml,639,1.7800000000000007,1.0,639.0,-1353.5996377916965,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I+4R_U_N_21d_4_Biological_Tissue_n4.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,828,4,0,0,0,simplified,sub_conductance,entire,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_21d_4_Biological_Tissue_n4.gml,641,1.7800000000000007,1.0,641.0,-1354.896969533163,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I+4R_U_N_21d_4_Biological_Tissue_n4.gml_multiplexconductance_multigraphsimplified_largestcompdistribution.txt,Biological,Tissue,827,4,0,0,0,simplified,sub_conductance,largest,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_21d_4_Biological_Tissue_n4.gml,639,1.7800000000000007,1.0,639.0,-1353.5996377916965,0.0,-1.0,-1.0,-1.0,-1.0
Route_Views_AS_graphs_1997-1998_as19980511_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6626,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980511_Technological_Communication_n4.gml,3641,2.1700000000000008,5.0,376.0,-1208.3788241297525,0.38900000000000001,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990912_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10914,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990912_Technological_Communication_n4.gml,5722,2.140000000000001,8.0,329.0,-1236.8917205938928,0.79300000000000004,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980119_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,5705,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980119_Technological_Communication_n4.gml,3258,2.2000000000000006,5.0,333.0,-1052.18228436865,0.91000000000000003,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980203_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,5893,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980203_Technological_Communication_n4.gml,3305,2.1900000000000013,5.0,346.0,-1098.6114876461213,0.56599999999999995,1.0,0.0,1.0,0.0
Fungal_growth_networks_Pv_M_I_Fc_N_20d_1_Biological_Tissue_n4.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,2971,4,0,0,0,simplified,sub_pathscore,entire,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_N_20d_1_Biological_Tissue_n4.gml,2741,1.9800000000000009,1.0,2741.0,-4568.5225797558314,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I_Fc_N_20d_1_Biological_Tissue_n4.gml_multiplexpathscore_multigraphsimplified_largestcompdistribution.txt,Biological,Tissue,2962,4,0,0,0,simplified,sub_pathscore,largest,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_N_20d_1_Biological_Tissue_n4.gml,2731,1.9800000000000009,1.0,2731.0,-4554.7287798363568,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I_Fc_N_20d_1_Biological_Tissue_n4.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,2971,4,0,0,0,simplified,sub_conductance,entire,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_N_20d_1_Biological_Tissue_n4.gml,2741,1.9800000000000009,1.0,2741.0,-4568.5225797558314,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I_Fc_N_20d_1_Biological_Tissue_n4.gml_multiplexconductance_multigraphsimplified_largestcompdistribution.txt,Biological,Tissue,2962,4,0,0,0,simplified,sub_conductance,largest,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_N_20d_1_Biological_Tissue_n4.gml,2731,1.9800000000000009,1.0,2731.0,-4554.7287798363568,0.0,-1.0,-1.0,-1.0,-1.0
Route_Views_AS_graphs_1999-2000_as19990320_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,9045,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990320_Technological_Communication_n4.gml,4816,2.2100000000000009,12.0,178.0,-724.88581830332896,0.52900000000000003,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980509_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6589,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980509_Technological_Communication_n4.gml,3636,2.1700000000000008,5.0,374.0,-1198.2243109963906,0.61699999999999999,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19980827_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,7300,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980827_Technological_Communication_n4.gml,4011,2.1700000000000008,5.0,412.0,-1326.0287736373939,0.89500000000000002,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_tvo_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,1936,4,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_tvo_Biological_Metabolic_n4.gml,778,2.6500000000000008,3.0,466.0,-963.38242548462233,0.0060000000000000001,2.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_tvo_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,1921,4,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_tvo_Biological_Metabolic_n4.gml,757,2.6500000000000008,3.0,466.0,-963.38242548462233,0.0030000000000000001,2.0,1.0,1.0,0.0
Fungal_growth_networks_Pv_M_I_U_N_46d_3_Biological_Tissue_n4.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,1468,4,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_U_N_46d_3_Biological_Tissue_n4.gml,1204,1.8400000000000007,1.0,1204.0,-2364.469261486613,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I_U_N_46d_3_Biological_Tissue_n4.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,1468,4,0,0,0,simplified,sub_conductance,connected,/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_U_N_46d_3_Biological_Tissue_n4.gml,1204,1.8400000000000007,1.0,1204.0,-2364.469261486613,0.0,-1.0,-1.0,-1.0,-1.0
Route_Views_AS_graphs_1999-2000_as19991220_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,4218,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19991220_Technological_Communication_n4.gml,2067,2.1700000000000008,4.0,373.0,-1105.2357430745813,0.099000000000000005,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980520_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,5233,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980520_Technological_Communication_n4.gml,2883,2.2800000000000007,10.0,143.0,-541.41952716124399,0.80200000000000005,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1997-1998_as19980929_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,7710,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19980929_Technological_Communication_n4.gml,4144,2.1500000000000008,6.0,342.0,-1175.2752941379504,0.97799999999999998,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990715_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10445,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990715_Technological_Communication_n4.gml,5408,2.140000000000001,5.0,563.0,-1837.2294172532645,0.60899999999999999,1.0,0.0,1.0,0.0
C_elegans_interactomes_2009_Integrated_Network_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,178151,4,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/C_elegans_interactomes_2009_Integrated_Network_Biological_Protein_interactions_n4.gml,6176,1.5100000000000005,7.0,3233.0,-17720.671718780464,0.0,1.0,-1.0,-1.0,-1.0
Metabolic_networks_from_KEGG_2006_cmu_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,1469,4,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cmu_Biological_Metabolic_n4.gml,650,2.410000000000001,6.0,90.0,-276.74426351175009,0.32700000000000001,2.0,0.0,0.0,0.0
Metabolic_networks_from_KEGG_2006_cmu_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,1425,4,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cmu_Biological_Metabolic_n4.gml,598,2.410000000000001,6.0,90.0,-276.74426351175009,0.39500000000000002,2.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990930_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,11326,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990930_Technological_Communication_n4.gml,5844,2.120000000000001,5.0,593.0,-1947.9727715293229,0.85999999999999999,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990408_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,9331,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990408_Technological_Communication_n4.gml,4900,2.1900000000000013,12.0,184.0,-754.87341125802686,0.77300000000000002,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19981114_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,7887,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19981114_Technological_Communication_n4.gml,4328,2.1900000000000013,5.0,436.0,-1389.0465921951379,0.63500000000000001,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990423_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,9565,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990423_Technological_Communication_n4.gml,5057,2.100000000000001,6.0,396.0,-1398.8073083165182,0.056000000000000001,1.0,0.0,0.0,0.0
Norwegian_Boards_of_Directors_2002-2011_bipartite_net2mode_2006-06-01_Social_Affiliation_n4.gml_largestcompdistribution.txt,Social,Affiliation,1099,4,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Social/Affiliation/n4/Norwegian_Boards_of_Directors_2002-2011_bipartite_net2mode_2006-06-01_Social_Affiliation_n4.gml,1031,5.3000000000000034,6.0,104.0,-157.61826001296262,0.495,0.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990802_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10559,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990802_Technological_Communication_n4.gml,5482,2.100000000000001,6.0,435.0,-1534.7162953840025,0.56100000000000005,1.0,0.0,0.0,0.0
Metabolic_networks_from_KEGG_2006_bbu_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,1144,4,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_bbu_Biological_Metabolic_n4.gml,505,2.3600000000000008,2.0,466.0,-896.18955728379103,0.047,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_bbu_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,1115,4,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_bbu_Biological_Metabolic_n4.gml,464,2.4700000000000011,3.0,255.0,-573.59549906148152,0.156,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990220_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,8772,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990220_Technological_Communication_n4.gml,4686,2.2400000000000007,15.0,129.0,-551.21922411501032,0.89200000000000002,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990419_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,9458,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990419_Technological_Communication_n4.gml,4943,2.2200000000000006,12.0,191.0,-777.03902362856843,0.73999999999999999,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1997-1998_as19971213_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,5647,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1997-1998_as19971213_Technological_Communication_n4.gml,3166,2.3000000000000007,3.0,753.0,-1852.3839632164672,0.28899999999999998,1.0,1.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990718_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10434,4,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990718_Technological_Communication_n4.gml,5416,2.1300000000000008,5.0,556.0,-1824.2053304541428,0.92600000000000005,1.0,0.0,1.0,0.0
